Código;Grupo/Família (Abrev.);Nome do produto;Unidade;Preco_Unit;Cobre_kg;PVC_kg;Skin_kg;Embalagem_kg;Peso_Total_kg
2904;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° 1 X 16 MM² IMPERIUM AZUL 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2926;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX AZUL 1 X 16 MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2926;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX AZUL 1 X 16 MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2926;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX AZUL 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2927;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX VERDE 1 X 16 MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2927;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX VERDE 1 X 16 MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2927;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX VERDE 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2928;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX BRANCO 1 X 16 MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2928;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX BRANCO 1 X 16 MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2928;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX BRANCO 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2929;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX MARROM 1 X 16 MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2929;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX MARROM 1 X 16 MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2929;CEI-HEPR/1KV ATOX;CABO ELETRICO FLEX HEPR 16,0MM ATOX MARROM 1 X 16 MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2945;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º MARROM 1 X 70 MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2946;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º PRETO 1 X 10 MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
2946;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º PRETO 1 X 10 MM;M;0.0;4.62;3.8;0.0;0.025;8.445
2946;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º PRETO 1 X 10 MM;M;0.0;5.5;3.6;0.0;0.025;9.125
2947;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º VERMELHO 1 X 10 MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
2947;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º VERMELHO 1 X 10 MM;M;0.0;4.62;3.8;0.0;0.025;8.445
2947;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º VERMELHO 1 X 10 MM;M;0.0;5.5;3.6;0.0;0.025;9.125
2948;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º AMARELO 1 X 10 MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
2948;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º AMARELO 1 X 10 MM;M;0.0;4.62;3.8;0.0;0.025;8.445
2948;CEI-HEPR/1KV ATOX;CABO ELET FLEX HEPR ATOX IMPERIUM 1KV 90º AMARELO 1 X 10 MM;M;0.0;5.5;3.6;0.0;0.025;9.125
2955;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR AMARELO 1 X 25 MM;M;0.0;17.7;5.54;2.23;0.0;25.47
2955;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR AMARELO 1 X 25 MM;M;0.0;17.5;9.3;0.0;0.0;26.8
2956;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR AZUL 1 X 25 MM;M;0.0;17.7;5.54;2.23;0.0;25.47
2956;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR AZUL 1 X 25 MM;M;0.0;17.5;9.3;0.0;0.0;26.8
2957;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR VERDE 1 X 25 MM;M;0.0;17.7;5.54;2.23;0.0;25.47
2957;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR VERDE 1 X 25 MM;M;0.0;17.5;9.3;0.0;0.0;26.8
2958;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR BRANCO 1 X 25 MM;M;0.0;17.7;5.54;2.23;0.0;25.47
2958;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR BRANCO 1 X 25 MM;M;0.0;17.5;9.3;0.0;0.0;26.8
2959;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR MARROM 1 X 25 MM;M;0.0;17.7;5.54;2.23;0.0;25.47
2959;CEI-HEPR/1KV ATOX;CABO ELETRICO ATOX HEPR MARROM 1 X 25 MM;M;0.0;17.5;9.3;0.0;0.0;26.8
2967;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° IMPERIUM BRANCO 1 X 70 MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2968;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° IMPERIUM MARROM 1 X 70 MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2358;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM PRETO;M;0.0;1.228;0.9;0.0;0.0133;2.1413
2358;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM PRETO;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
2358;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM PRETO;M;0.0;0.77;1.1;0.0;0.013;1.883
2359;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM VERMELHO;M;0.0;1.228;0.9;0.0;0.0133;2.1413
2359;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM VERMELHO;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
2359;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM VERMELHO;M;0.0;0.77;1.1;0.0;0.013;1.883
2366;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM AMARELO;M;0.0;2.0;1.0;0.0;0.0133;3.0133
2366;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM AMARELO;M;0.0;1.1;1.5;0.0;0.016;2.616
2366;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM AMARELO;M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
2367;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM AZUL;M;0.0;2.0;1.0;0.0;0.0133;3.0133
2367;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM AZUL;M;0.0;1.1;1.5;0.0;0.016;2.616
2367;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM AZUL;M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
2368;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM VERDE;M;0.0;2.0;1.0;0.0;0.0133;3.0133
2368;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM VERDE;M;0.0;1.1;1.5;0.0;0.016;2.616
2368;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM VERDE;M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
2369;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM BRANCO;M;0.0;2.0;1.0;0.0;0.0133;3.0133
2369;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM BRANCO;M;0.0;1.1;1.5;0.0;0.016;2.616
2369;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 2,5MM BRANCO;M;0.0;1.32;1.5;0.0;0.016;2.8360000000000003
2380;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM PRETO 1 x 6MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2380;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM PRETO 1 x 6MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2380;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM PRETO 1 x 6MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2381;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM VERMELHO 1 x 6MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2381;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM VERMELHO 1 x 6MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2381;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM VERMELHO 1 x 6MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2382;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM AMARELO 1 x 6MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2382;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM AMARELO 1 x 6MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2382;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM AMARELO 1 x 6MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2383;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM AZUL 1 x 6MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2383;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM AZUL 1 x 6MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2383;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 6MM AZUL 1 x 6MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2390;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM VERDE 1 x 10MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
2390;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM VERDE 1 x 10MM;M;0.0;4.62;3.8;0.0;0.025;8.445
2390;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM VERDE 1 x 10MM;M;0.0;5.5;3.6;0.0;0.025;9.125
2391;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM BRANCO 1 x 10MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
2391;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM BRANCO 1 x 10MM;M;0.0;4.62;3.8;0.0;0.025;8.445
2391;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 10MM BRANCO 1 x 10MM;M;0.0;5.5;3.6;0.0;0.025;9.125
2392;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2392;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2392;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2393;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM PRETO 1 x 16MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2393;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM PRETO 1 x 16MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2393;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM PRETO 1 x 16MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2400;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 25MM VERMELHO 1 x 25MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2401;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 25MM AMARELO 1 x 25MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2402;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 25MM AZUL 1 x 25MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2403;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 25MM VERDE 1 x 25MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2410;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 35MM BRANCO 1 x 35MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2412;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 50MM PRETO 1X 50 MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2413;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 50MM VERMELHO 1 x 50MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2414;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 50MM AMARELO 1 x 50MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2422;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 95MM AMARELO 1 x 95MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2423;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 95MM AZUL 1 x 95MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2424;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 95MM VERDE 1 x 95MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2425;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 95MM BRANCO 1 x 95MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2433;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 150MM PRETO 1x 150MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2434;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 150MM VERMELHO 1x 150MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2435;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 150MM AMARELO 1x 150MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2436;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 150MM AZUL 1x 150MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2443;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 300MM VERDE 1x 300MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2444;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 300MM BRANCO 1x 300MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2490;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 70MM PRETO 1 x 70MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2491;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 70MM VERMELHO 1 x 70MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2561;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 240MM VERMELHO;M;0.0;0.0;0.0;0.0;0.0;0.0
2562;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 240MM AMARELO;M;0.0;0.0;0.0;0.0;0.0;0.0
2563;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 240MM AZUL;M;0.0;0.0;0.0;0.0;0.0;0.0
2564;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 240MM VERDE;M;0.0;0.0;0.0;0.0;0.0;0.0
2608;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 185MM BRANCO;M;0.0;0.0;0.0;0.0;0.0;0.0
2747;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM MARROM 1 x 16MM;M;0.0;12.1;4.9;0.0;0.03;17.03
2747;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM MARROM 1 x 16MM;M;0.0;7.74;4.267;0.0;0.025;12.032000000000002
2747;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 16MM MARROM 1 x 16MM;M;0.0;8.64;0.0;0.0;0.025;8.665000000000001
2748;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 25MM MARROM 1 x 25MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2819;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1 KV 90º M 120MM PRETO 1x 120MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2828;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 120MM MARROM 1x 120MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2829;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 300MM MARROM 1x 300MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2970;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM CINZA 1 x 1,5MM;M;0.0;1.228;0.9;0.0;0.0133;2.1413
2970;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM CINZA 1 x 1,5MM;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
2970;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM CINZA 1 x 1,5MM;M;0.0;0.77;1.1;0.0;0.013;1.883
2971;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM MARROM 1 x 1,5MM;M;0.0;1.228;0.9;0.0;0.0133;2.1413
2971;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM MARROM 1 x 1,5MM;M;0.0;0.66;1.12;0.0;0.013;1.7930000000000001
2971;CEI-HEPR/1KV FLEXIVEL;CABO ELET FLEX HEPR IMPERIUM 1KV 90º M 1,5MM MARROM 1 x 1,5MM;M;0.0;0.77;1.1;0.0;0.013;1.883
2338;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM AMARELO 6,0MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2338;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM AMARELO 6,0MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2338;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM AMARELO 6,0MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2339;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM AZUL 6,0MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2339;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM AZUL 6,0MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2339;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM AZUL 6,0MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2340;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM VERDE 6,0MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2340;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM VERDE 6,0MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2340;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM VERDE 6,0MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2341;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM BRANCO 6,0MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2341;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM BRANCO 6,0MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2341;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM BRANCO 6,0MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2342;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM MARROM 6,0MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2342;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM MARROM 6,0MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2342;CEI-FLEX 6,0MM;CABO FLEX IMPERIUM 750V M 6MM MARROM 6,0MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2997;CEI-FLEX 6,0MM;CABO ELETRICO FLEX ATOX IMPERIUM 450/750V PRETO 6,0MM;M;0.0;4.8;2.236;0.0;0.0133;7.0493
2997;CEI-FLEX 6,0MM;CABO ELETRICO FLEX ATOX IMPERIUM 450/750V PRETO 6,0MM;M;0.0;2.97;2.35;0.0;0.019;5.339
2997;CEI-FLEX 6,0MM;CABO ELETRICO FLEX ATOX IMPERIUM 450/750V PRETO 6,0MM;M;0.0;3.08;2.3;0.0;0.019;5.399
2915;CEI-FLEXIVEL DE SOLDA 120,0MM;CABO FLEX IMPERIUM 750V AZUL 120,0MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2916;CEI-FLEXIVEL DE SOLDA 120,0MM;CABO FLEX IMPERIUM 750V VERDE 120,0MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2917;CEI-FLEXIVEL DE SOLDA 120,0MM;CABO FLEX IMPERIUM 750V BRANCO 120,0MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2918;CEI-FLEXIVEL DE SOLDA 120,0MM;CABO FLEX IMPERIUM 750V MARROM 120,0MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2837;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° IMPERIUM;M;0.0;0.0;0.0;0.0;0.0;0.0
2839;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° IMPERIUM PRETO 1 X 10 MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
2839;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° IMPERIUM PRETO 1 X 10 MM;M;0.0;4.62;3.8;0.0;0.025;8.445
2839;CEI-HEPR/1KV ATOX;CABO ATOX HEPR FLEX 1KV 90° IMPERIUM PRETO 1 X 10 MM;M;0.0;5.5;3.6;0.0;0.025;9.125
2348;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 10MM BRANCO 10,0MM;RL;0.0;8.038;3.402;0.0;0.0133;11.4533
2348;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 10MM BRANCO 10,0MM;RL;0.0;4.62;3.8;0.0;0.025;8.445
2348;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 10MM BRANCO 10,0MM;RL;0.0;5.5;3.6;0.0;0.025;9.125
2349;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 10MM CINZA 10,0MM;RL;0.0;8.038;3.402;0.0;0.0133;11.4533
2349;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 10MM CINZA 10,0MM;RL;0.0;4.62;3.8;0.0;0.025;8.445
2349;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 10MM CINZA 10,0MM;RL;0.0;5.5;3.6;0.0;0.025;9.125
2593;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 35MM VERMELHO 35MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2594;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 35MM AMARELO 35MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2595;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 35MM AZUL 35MM;M;0.0;0.0;0.0;0.0;0.0;0.0
2596;CEI-FLEX 10,0MM;CABO FLEX IMPERIUM 750V 35MM VERDE 35MM;M;0.0;0.0;0.0;0.0;0.0;0.0
3023;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V VERDE 10,0MM;M;0.0;8.038;3.402;0.0;0.0133;11.4533
3023;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V VERDE 10,0MM;M;0.0;4.62;3.8;0.0;0.025;8.445
3023;CEI-FLEX 10,0MM;CABO ELETRICO FLEX ATOX 450/750V VERDE 10,0MM;M;0.0;5.5;3.6;0.0;0.025;9.125
